,wholesale,eeg,community,grid
2023-02-28 02:00:00,0.12459,0.12459,0,0.1059573210973761
2023-02-28 03:00:00,0.12625,0.12625,0,0.1034306878697877
2023-02-28 04:00:00,0.14141,0.14141,0,0.1060110792511545
2023-02-28 05:00:00,0.16247,0.16247,0,0.1076775820182873
2023-02-28 06:00:00,0.17799,0.17799,0,0.1102042152458757
2023-02-28 07:00:00,0.1860399999999999,0.1860399999999999,0,0.1129996392423564
2023-02-28 08:00:00,0.16031,0.16031,0,0.1086721078631891
2023-02-28 09:00:00,0.13038,0.13038,0,0.1045596090991357
2023-02-28 10:00:00,0.1242,0.1242,0,0.1042101810995756
2023-02-28 11:00:00,0.11671,0.11671,0,0.0967646768012567
2023-02-28 12:00:00,0.11919,0.11919,0,0.0732186054462842
2023-02-28 13:00:00,0.1234099999999999,0.1234099999999999,0,0.0699662371426864
2023-02-28 14:00:00,0.1331999999999999,0.1331999999999999,0,0.0951519321879024
2023-02-28 15:00:00,0.1544199999999999,0.1544199999999999,0,0.1020598549484366
2023-02-28 16:00:00,0.17313,0.17313,0,0.1427278982818537
2023-02-28 17:00:00,0.19387,0.19387,0,0.1575920278016022
2023-02-28 18:00:00,0.19378,0.19378,0,0.1593391677994027
2023-02-28 19:00:00,0.17489,0.17489,0,0.1485606579668183
2023-02-28 20:00:00,0.15827,0.15827,0,0.1296915459905732
2023-02-28 21:00:00,0.15378,0.15378,0,0.1318687512186015
2023-02-28 22:00:00,0.14214,0.14214,0,0.1172196543139668
2023-02-28 23:00:00,0.13308,0.13308,0,0.1142360767792614
2023-03-01 00:00:00,0.12546,0.12546,0,0.1100966989383187
2023-03-01 01:00:00,0.1249599999999999,0.1249599999999999,0,0.1102042152458757
2023-03-01 02:00:00,0.12766,0.12766,0,0.1100698198614295
2023-03-01 03:00:00,0.13058,0.13058,0,0.1096666337080909
2023-03-01 04:00:00,0.14135,0.14135,0,0.1207945715402354
2023-03-01 05:00:00,0.1634499999999999,0.1634499999999999,0,0.1545009339593399
2023-03-01 06:00:00,0.18603,0.18603,0,0.17495591147205
2023-03-01 07:00:00,0.18603,0.18603,0,0.1784233123907617
2023-03-01 08:00:00,0.1529,0.1529,0,0.1590166188767318
2023-03-01 09:00:00,0.12669,0.12669,0,0.140846362899607
2023-03-01 10:00:00,0.1187199999999999,0.1187199999999999,0,0.1195581340033305
2023-03-01 11:00:00,0.11579,0.11579,0,0.1130265183192457
2023-03-01 12:00:00,0.11412,0.11412,0,0.1077044610951765
2023-03-01 13:00:00,0.11609,0.11609,0,0.1075969447876196
2023-03-01 14:00:00,0.12281,0.12281,0,0.1122201460125685
2023-03-01 15:00:00,0.13546,0.13546,0,0.1240469398438332
2023-03-01 16:00:00,0.16274,0.16274,0,0.1499314908881694
2023-03-01 17:00:00,0.18369,0.18369,0,0.1840947976143908
2023-03-01 18:00:00,0.18248,0.18248,0,0.1746871207031576
2023-03-01 19:00:00,0.16274,0.16274,0,0.154178385036669
2023-03-01 20:00:00,0.14485,0.14485,0,0.1366801059817751
2023-03-01 21:00:00,0.14205,0.14205,0,0.1291539644527884
2023-03-01 22:00:00,0.13151,0.13151,0,0.1146392629325999
2023-03-01 23:00:00,0.12582,0.12582,0,0.1191280687731027
2023-03-02 00:00:00,0.12857,0.12857,0,0.1179722684668654
2023-03-02 01:00:00,0.13003,0.13003,0,0.1165476773917358
2023-03-02 02:00:00,0.13147,0.13147,0,0.1132684300112488
2023-03-02 03:00:00,0.13001,0.13001,0,0.1131609137036919
2023-03-02 04:00:00,0.13558,0.13558,0,0.1270573964554279
2023-03-02 05:00:00,0.16499,0.16499,0,0.1502809188877295
2023-03-02 06:00:00,0.18111,0.18111,0,0.1775900610071953
2023-03-02 07:00:00,0.17762,0.17762,0,0.1909489622211466
2023-03-02 08:00:00,0.14144,0.14144,0,0.1578608185704946
2023-03-02 09:00:00,0.12436,0.12436,0,0.1371370502888922
2023-03-02 10:00:00,0.11679,0.11679,0,0.1200957155411152
2023-03-02 11:00:00,0.11539,0.11539,0,0.1165476773917358
2023-03-02 12:00:00,0.11364,0.11364,0,0.1177034776979731
2023-03-02 13:00:00,0.11769,0.11769,0,0.1164939192379574
2023-03-02 14:00:00,0.12862,0.12862,0,0.1215471856931341
2023-03-02 15:00:00,0.15264,0.15264,0,0.142996689050746
2023-03-02 16:00:00,0.16638,0.16638,0,0.1575920278016022
2023-03-02 17:00:00,0.18491,0.18491,0,0.2131779588085464
2023-03-02 18:00:00,0.18413,0.18413,0,0.211323302503189
2023-03-02 19:00:00,0.16343,0.16343,0,0.170547742862215
2023-03-02 20:00:00,0.15931,0.15931,0,0.1529957056535426
2023-03-02 21:00:00,0.14953,0.14953,0,0.1491251185814922
2023-03-02 22:00:00,0.1399,0.1399,0,0.1401206278235975
2023-03-02 23:00:00,0.1403,0.1403,0,0.1223535579998112
2023-03-03 00:00:00,0.13018,0.13018,0,0.1202032318486722
2023-03-03 01:00:00,0.13059,0.13059,0,0.1177572358517516
2023-03-03 02:00:00,0.12843,0.12843,0,0.1180797847744224
2023-03-03 03:00:00,0.12778,0.12778,0,0.1184560918508717
2023-03-03 04:00:00,0.135,0.135,0,0.1327288816790571
2023-03-03 05:00:00,0.16219,0.16219,0,0.1585596745696148
2023-03-03 06:00:00,0.18703,0.18703,0,0.1801973314654514
2023-03-03 07:00:00,0.1953899999999999,0.1953899999999999,0,0.1794178382356634
2023-03-03 08:00:00,0.16648,0.16648,0,0.156436227495365
2023-03-03 09:00:00,0.13112,0.13112,0,0.1330783096786172
2023-03-03 10:00:00,0.12301,0.12301,0,0.1202032318486722
2023-03-03 11:00:00,0.11469,0.11469,0,0.1186711244659856
2023-03-03 12:00:00,0.1120999999999999,0.1120999999999999,0,0.1149349327783816
2023-03-03 13:00:00,0.11089,0.11089,0,0.1160907330846188
2023-03-03 14:00:00,0.11469,0.11469,0,0.1206870552326785
2023-03-03 15:00:00,0.12931,0.12931,0,0.12627790322564
2023-03-03 16:00:00,0.1559799999999999,0.1559799999999999,0,0.1514904773477452
2023-03-03 17:00:00,0.165,0.165,0,0.1819175923863626
2023-03-03 18:00:00,0.15294,0.15294,0,0.1881535382246659
2023-03-03 19:00:00,0.13331,0.13331,0,0.161865801026991
2023-03-03 20:00:00,0.1222,0.1222,0,0.1471360668916887
2023-03-03 21:00:00,0.11209,0.11209,0,0.1404162976693792
2023-03-03 22:00:00,0.10163,0.10163,0,0.1236706327673839
2023-03-03 23:00:00,0.1082699999999999,0.1082699999999999,0,0.1293421179910131
2023-03-04 00:00:00,0.09586,0.09586,0,0.124020060766944
2023-03-04 01:00:00,0.09218,0.09218,0,0.118939915234878
2023-03-04 02:00:00,0.0979599999999999,0.0979599999999999,0,0.1166283146224035
2023-03-04 03:00:00,0.09769,0.09769,0,0.1181604220050901
2023-03-04 04:00:00,0.09698,0.09698,0,0.1249070703042889
2023-03-04 05:00:00,0.0940999999999999,0.0940999999999999,0,0.1499852490419479
2023-03-04 06:00:00,0.0988199999999999,0.0988199999999999,0,0.1666771557901647
2023-03-04 07:00:00,0.10069,0.10069,0,0.1766224142391827
2023-03-04 08:00:00,0.09689,0.09689,0,0.1745258462418222
2023-03-04 09:00:00,0.09704,0.09704,0,0.161408856719874
2023-03-04 10:00:00,0.0947099999999999,0.0947099999999999,0,0.1517323890397484
2023-03-04 11:00:00,0.08937,0.08937,0,0.1478349228908089
2023-03-04 12:00:00,0.09126,0.09126,0,0.1450932570481066
2023-03-04 13:00:00,0.0953499999999999,0.0953499999999999,0,0.1430773262814137
2023-03-04 14:00:00,0.10177,0.10177,0,0.1437761822805339
2023-03-04 15:00:00,0.1069,0.1069,0,0.1426472610511859
2023-03-04 16:00:00,0.14,0.14,0,0.1507647422717358
2023-03-04 17:00:00,0.15166,0.15166,0,0.1669997047128355
2023-03-04 18:00:00,0.145,0.145,0,0.17777821454542
2023-03-04 19:00:00,0.13868,0.13868,0,0.1548234828820107
2023-03-04 20:00:00,0.11771,0.11771,0,0.1427278982818537
2023-03-04 21:00:00,0.12102,0.12102,0,0.1359274918288764
2023-03-04 22:00:00,0.10941,0.10941,0,0.1239931816900548
2023-03-04 23:00:00,0.10753,0.10753,0,0.1226492278455929
2023-03-05 00:00:00,0.10625,0.10625,0,0.118939915234878
2023-03-05 01:00:00,0.1055499999999999,0.1055499999999999,0,0.1146392629325999
2023-03-05 02:00:00,0.10684,0.10684,0,0.1129727601654672
2023-03-05 03:00:00,0.10499,0.10499,0,0.1166283146224035
2023-03-05 04:00:00,0.10581,0.10581,0,0.1263316613794185
2023-03-05 05:00:00,0.1059399999999999,0.1059399999999999,0,0.1540439896522228
2023-03-05 06:00:00,0.10839,0.10839,0,0.1743108136267082
2023-03-05 07:00:00,0.10772,0.10772,0,0.1826970856161505
2023-03-05 08:00:00,0.10773,0.10773,0,0.1751978231640532
2023-03-05 09:00:00,0.10518,0.10518,0,0.1616507684118772
2023-03-05 10:00:00,0.1075499999999999,0.1075499999999999,0,0.1549309991895677
2023-03-05 11:00:00,0.11025,0.11025,0,0.1478618019676981
2023-03-05 12:00:00,0.10773,0.10773,0,0.1266810893789786
2023-03-05 13:00:00,0.11022,0.11022,0,0.1189130361579888
2023-03-05 14:00:00,0.11514,0.11514,0,0.1231061721527099
2023-03-05 15:00:00,0.12937,0.12937,0,0.1397443207471482
2023-03-05 16:00:00,0.14514,0.14514,0,0.1583446419545009
2023-03-05 17:00:00,0.1666699999999999,0.1666699999999999,0,0.1724561573213509
2023-03-05 18:00:00,0.17237,0.17237,0,0.1757085256249487
2023-03-05 19:00:00,0.1602299999999999,0.1602299999999999,0,0.1590434979536211
2023-03-05 20:00:00,0.15249,0.15249,0,0.148748811505043
2023-03-05 21:00:00,0.14366,0.14366,0,0.1428622936662998
2023-03-05 22:00:00,0.13013,0.13013,0,0.1294765133754593
2023-03-05 23:00:00,0.1361,0.1361,0,0.1290195690683423
2023-03-06 00:00:00,0.12509,0.12509,0,0.1232405675371561
2023-03-06 01:00:00,0.12331,0.12331,0,0.1171121380064098
2023-03-06 02:00:00,0.12312,0.12312,0,0.1096666337080909
2023-03-06 03:00:00,0.12375,0.12375,0,0.1084839543249645
2023-03-06 04:00:00,0.13744,0.13744,0,0.1087527450938568
2023-03-06 05:00:00,0.1598,0.1598,0,0.1114137737058914
2023-03-06 06:00:00,0.185,0.185,0,0.1249339493811781
2023-03-06 07:00:00,0.21709,0.21709,0,0.12910020629901
2023-03-06 08:00:00,0.18835,0.18835,0,0.1225954696918144
2023-03-06 09:00:00,0.17026,0.17026,0,0.1099891826307618
2023-03-06 10:00:00,0.16084,0.16084,0,0.1035650832542339
2023-03-06 11:00:00,0.14992,0.14992,0,0.1006083847964177
2023-03-06 12:00:00,0.14495,0.14495,0,0.1011190872573132
2023-03-06 13:00:00,0.1443,0.1443,0,0.0991837937212881
2023-03-06 14:00:00,0.14578,0.14578,0,0.1036725995617909
2023-03-06 15:00:00,0.152,0.152,0,0.1082420426329613
2023-03-06 16:00:00,0.16201,0.16201,0,0.1307398299892535
2023-03-06 17:00:00,0.18486,0.18486,0,0.1505765887335111
2023-03-06 18:00:00,0.17461,0.17461,0,0.1582371256469439
2023-03-06 19:00:00,0.14795,0.14795,0,0.1477542856601411
2023-03-06 20:00:00,0.1303899999999999,0.1303899999999999,0,0.1314118069114845
2023-03-06 21:00:00,0.12065,0.12065,0,0.1335352539857343
2023-03-06 22:00:00,0.10858,0.10858,0,0.1210364832322386
2023-03-06 23:00:00,0.09806,0.09806,0,0.1216278229238018
2023-03-07 00:00:00,0.09426,0.09426,0,0.1122201460125685
2023-03-07 01:00:00,0.085,0.085,0,0.1119513552436762
2023-03-07 02:00:00,0.0789599999999999,0.0789599999999999,0,0.1167627100068498
2023-03-07 03:00:00,0.0785199999999999,0.0785199999999999,0,0.1132415509343596
2023-03-07 04:00:00,0.08557,0.08557,0,0.1178647521593085
2023-03-07 05:00:00,0.0987099999999999,0.0987099999999999,0,0.1216009438469126
2023-03-07 06:00:00,0.0995699999999999,0.0995699999999999,0,0.1192624641575489
2023-03-07 07:00:00,0.10559,0.10559,0,0.1063873863276039
2023-03-07 08:00:00,0.09192,0.09192,0,0.1010115709497563
2023-03-07 09:00:00,0.09386,0.09386,0,0.1024899201786644
2023-03-07 10:00:00,0.09426,0.09426,0,0.1042639392533541
2023-03-07 11:00:00,0.08757,0.08757,0,0.1036188414080123
2023-03-07 12:00:00,0.09386,0.09386,0,0.1008502964884209
2023-03-07 13:00:00,0.0950699999999999,0.0950699999999999,0,0.1024361620248859
2023-03-07 14:00:00,0.0975999999999999,0.0975999999999999,0,0.1075163075569519
2023-03-07 15:00:00,0.10922,0.10922,0,0.113967286010369
2023-03-07 16:00:00,0.1429699999999999,0.1429699999999999,0,0.1281325595309974
2023-03-07 17:00:00,0.16408,0.16408,0,0.1500927653495049
2023-03-07 18:00:00,0.14391,0.14391,0,0.1637204573323485
2023-03-07 19:00:00,0.15214,0.15214,0,0.152592519500204
2023-03-07 20:00:00,0.13643,0.13643,0,0.1458727502778945
2023-03-07 21:00:00,0.12221,0.12221,0,0.1424591075129612
2023-03-07 22:00:00,0.11549,0.11549,0,0.1316805976803768
2023-03-07 23:00:00,0.1143,0.1143,0,0.1271380336860956
2023-03-08 00:00:00,0.1120999999999999,0.1120999999999999,0,0.1222997998460328
2023-03-08 01:00:00,0.11202,0.11202,0,0.1195581340033305
2023-03-08 02:00:00,0.111,0.111,0,0.1156337887775018
2023-03-08 03:00:00,0.111,0.111,0,0.1209558460015709
2023-03-08 04:00:00,0.11823,0.11823,0,0.1345566589075253
2023-03-08 05:00:00,0.14068,0.14068,0,0.1718110594760092
2023-03-08 06:00:00,0.15853,0.15853,0,0.2130704425009894
2023-03-08 07:00:00,0.1731,0.1731,0,0.2329340803221363
2023-03-08 08:00:00,0.163,0.163,0,0.1825089320779259
2023-03-08 09:00:00,0.15299,0.15299,0,0.1595004422607381
2023-03-08 10:00:00,0.14417,0.14417,0,0.1551729108815708
2023-03-08 11:00:00,0.13717,0.13717,0,0.1499046118112802
2023-03-08 12:00:00,0.13593,0.13593,0,0.1464372108925685
2023-03-08 13:00:00,0.13744,0.13744,0,0.1455502013552236
2023-03-08 14:00:00,0.14109,0.14109,0,0.1489369650432676
2023-03-08 15:00:00,0.14447,0.14447,0,0.1576189068784915
2023-03-08 16:00:00,0.1530099999999999,0.1530099999999999,0,0.1881535382246659
2023-03-08 17:00:00,0.1668899999999999,0.1668899999999999,0,0.2711292485817435
2023-03-08 18:00:00,0.17002,0.17002,0,0.2787629064182871
2023-03-08 19:00:00,0.15377,0.15377,0,0.177885730852977
2023-03-08 20:00:00,0.1346399999999999,0.1346399999999999,0,0.1590166188767318
2023-03-08 21:00:00,0.12882,0.12882,0,0.1528613102690963
2023-03-08 22:00:00,0.119,0.119,0,0.1428354145894106
2023-03-08 23:00:00,0.11366,0.11366,0,0.1277293733776588
2023-03-09 00:00:00,0.11139,0.11139,0,0.1254177727651844
2023-03-09 01:00:00,0.11102,0.11102,0,0.1176497195441946
2023-03-09 02:00:00,0.1093799999999999,0.1093799999999999,0,0.1158219423157264
2023-03-09 03:00:00,0.11122,0.11122,0,0.1171658961601883
2023-03-09 04:00:00,0.11302,0.11302,0,0.1297184250674625
2023-03-09 05:00:00,0.1373899999999999,0.1373899999999999,0,0.1658439044065983
2023-03-09 06:00:00,0.15,0.15,0,0.1972924243670068
2023-03-09 07:00:00,0.15906,0.15906,0,0.2186612904939509
2023-03-09 08:00:00,0.15093,0.15093,0,0.1950077028314215
2023-03-09 09:00:00,0.14236,0.14236,0,0.1693919425559778
2023-03-09 10:00:00,0.13181,0.13181,0,0.1604680890287507
2023-03-09 11:00:00,0.122,0.122,0,0.1557373714962448
2023-03-09 12:00:00,0.11645,0.11645,0,0.1517861471935268
2023-03-09 13:00:00,0.11619,0.11619,0,0.1518399053473053
2023-03-09 14:00:00,0.11672,0.11672,0,0.1542590222673368
2023-03-09 15:00:00,0.1183599999999999,0.1183599999999999,0,0.1533451336531027
2023-03-09 16:00:00,0.13585,0.13585,0,0.1747139997800468
2023-03-09 17:00:00,0.14722,0.14722,0,0.2423417572333696
2023-03-09 18:00:00,0.14504,0.14504,0,0.2507817873765903
2023-03-09 19:00:00,0.1351,0.1351,0,0.1881535382246659
2023-03-09 20:00:00,0.12509,0.12509,0,0.1658439044065983
2023-03-09 21:00:00,0.12382,0.12382,0,0.1567050182642574
2023-03-09 22:00:00,0.1097,0.1097,0,0.1439912148956478
2023-03-09 23:00:00,0.10289,0.10289,0,0.1493670302734954
2023-03-10 00:00:00,0.10068,0.10068,0,0.1425935028974075
2023-03-10 01:00:00,0.09906,0.09906,0,0.1344760216768576
2023-03-10 02:00:00,0.09884,0.09884,0,0.131814993064823
2023-03-10 03:00:00,0.09909,0.09909,0,0.1317074767572661
2023-03-10 04:00:00,0.105,0.105,0,0.1426741401280752
2023-03-10 05:00:00,0.11981,0.11981,0,0.1583177628776117
2023-03-10 06:00:00,0.13691,0.13691,0,0.1878847474557735
2023-03-10 07:00:00,0.14091,0.14091,0,0.1829927554619321
2023-03-10 08:00:00,0.13661,0.13661,0,0.1571888416482637
2023-03-10 09:00:00,0.1318899999999999,0.1318899999999999,0,0.1369488967506675
2023-03-10 10:00:00,0.1251,0.1251,0,0.1354436684448702
2023-03-10 11:00:00,0.11642,0.11642,0,0.1270305173785386
2023-03-10 12:00:00,0.11284,0.11284,0,0.1235899955367162
2023-03-10 13:00:00,0.11491,0.11491,0,0.1230255349220422
2023-03-10 14:00:00,0.11262,0.11262,0,0.1266004521483109
2023-03-10 15:00:00,0.1100999999999999,0.1100999999999999,0,0.1317881139879338
2023-03-10 16:00:00,0.12934,0.12934,0,0.1481037136597012
2023-03-10 17:00:00,0.13548,0.13548,0,0.1572694788789314
2023-03-10 18:00:00,0.1339199999999999,0.1339199999999999,0,0.1528881893459856
2023-03-10 19:00:00,0.11541,0.11541,0,0.1210633623091278
2023-03-10 20:00:00,0.1089599999999999,0.1089599999999999,0,0.1111718620138882
2023-03-10 21:00:00,0.10035,0.10035,0,0.0997482543359621
2023-03-10 22:00:00,0.08759,0.08759,0,0.064832333456842
2023-03-10 23:00:00,0.07022,0.07022,0,0.0478447568628436
2023-03-11 00:00:00,0.0711099999999999,0.0711099999999999,0,0.0002687907688923
2023-03-11 01:00:00,0.0730799999999999,0.0730799999999999,0,2.6879076889237983e-05
2023-03-11 02:00:00,0.08242,0.08242,0,0.0
2023-03-11 03:00:00,0.08787,0.08787,0,8.063723066771393e-05
2023-03-11 04:00:00,0.09618,0.09618,0,0.0401842199494107
2023-03-11 05:00:00,0.10424,0.10424,0,0.0671170549924272
2023-03-11 06:00:00,0.11009,0.11009,0,0.1018717014102119
2023-03-11 07:00:00,0.11401,0.11401,0,0.1070593632498348
2023-03-11 08:00:00,0.10637,0.10637,0,0.1028931063320029
2023-03-11 09:00:00,0.09381,0.09381,0,0.0963346115710289
2023-03-11 10:00:00,0.08195,0.08195,0,0.096119578955915
2023-03-11 11:00:00,0.07866,0.07866,0,0.1018179432564335
2023-03-11 12:00:00,0.06,0.07,0,0.0813629657437233
2023-03-11 13:00:00,0.06038,0.07,0,0.0704500605266927
2023-03-11 14:00:00,0.08263,0.08263,0,0.0827069195881852
2023-03-11 15:00:00,0.10124,0.10124,0,0.0916307731154122
2023-03-11 16:00:00,0.13002,0.13002,0,0.1047477626373604
2023-03-11 17:00:00,0.145,0.145,0,0.1299065786056871
2023-03-11 18:00:00,0.13663,0.13663,0,0.150334677041508
2023-03-11 19:00:00,0.13158,0.13158,0,0.1074625494031734
2023-03-11 20:00:00,0.11996,0.11996,0,0.0839433571250902
2023-03-11 21:00:00,0.12056,0.12056,0,0.0727885402160564
2023-03-11 22:00:00,0.10851,0.10851,0,0.0326043202666456
2023-03-11 23:00:00,0.12101,0.12101,0,0.047334054401948
2023-03-12 00:00:00,0.10118,0.10118,0,0.042468941484996
2023-03-12 01:00:00,0.10118,0.10118,0,0.0123374962921602
2023-03-12 02:00:00,0.09043,0.09043,0,0.0123106172152709
2023-03-12 03:00:00,0.09181,0.09181,0,0.0287874913483738
2023-03-12 04:00:00,0.09208,0.09208,0,0.0564998196211782
2023-03-12 05:00:00,0.09081,0.09081,0,0.0877064278895835
2023-03-12 06:00:00,0.0890499999999999,0.0890499999999999,0,0.1073819121725057
2023-03-12 07:00:00,0.0902699999999999,0.0902699999999999,0,0.0976516863386016
2023-03-12 08:00:00,0.09398,0.09398,0,0.064832333456842
2023-03-12 09:00:00,0.092,0.092,0,0.0001881535382246
2023-03-12 10:00:00,0.08779,0.08779,0,2.6879076889237983e-05
2023-03-12 11:00:00,0.0804,0.0804,0,-0.0063007518707887
2023-03-12 12:00:00,0.06896,0.07,0,-0.0014111703600587
2023-03-12 13:00:00,0.07,0.07,0,0.0002419116920031
2023-03-12 14:00:00,0.0749,0.0749,0,0.0681384599142182
2023-03-12 15:00:00,0.08505,0.08505,0,0.0758258759045403
2023-03-12 16:00:00,0.10091,0.10091,0,0.1074894284800627
2023-03-12 17:00:00,0.11985,0.11985,0,0.1359543709057657
2023-03-12 18:00:00,0.14104,0.14104,0,0.1420290422827335
2023-03-12 19:00:00,0.12997,0.12997,0,0.1020060967946581
2023-03-12 20:00:00,0.1046899999999999,0.1046899999999999,0,0.084830366662435
2023-03-12 21:00:00,0.09487,0.09487,0,0.0921952337300862
2023-03-12 22:00:00,0.08055,0.08055,0,0.0881902512735898
2023-03-12 23:00:00,0.04599,0.07,0,0.0715252236022622
2023-03-13 00:00:00,0.03709,0.07,0,0.0660687709937469
2023-03-13 01:00:00,0.03336,0.07,0,0.0557203263913903
2023-03-13 02:00:00,0.01689,0.07,0,0.0465545611721601
2023-03-13 03:00:00,0.00751,0.07,0,0.0490005571690808
2023-03-13 04:00:00,0.01689,0.07,0,0.046769593787274
2023-03-13 05:00:00,0.03849,0.07,0,0.0613918116150195
2023-03-13 06:00:00,0.0777099999999999,0.0777099999999999,0,0.0460976168650431
2023-03-13 07:00:00,0.07981,0.07981,0,0.0109397842939198
2023-03-13 08:00:00,0.04246,0.07,0,0.0079293276823252
2023-03-13 09:00:00,0.03051,0.07,0,0.0002150326151139
2023-03-13 10:00:00,0.02232,0.07,0,0.0
2023-03-13 11:00:00,0.00207,0.07,0,-0.0039240438959529
2023-03-13 12:00:00,-2e-05,0.07,0,-0.0107199432614991
2023-03-13 13:00:00,-3e-05,0.07,0,-0.0108189727604506
2023-03-13 14:00:00,0.00026,0.07,0,-0.0058179830634002
2023-03-13 15:00:00,0.00903,0.07,0,-0.0012254900495247
2023-03-13 16:00:00,0.05337,0.07,0,0.0432753137916731
2023-03-13 17:00:00,0.08859,0.08859,0,0.0873569998900234
2023-03-13 18:00:00,0.095,0.095,0,0.1145855047788215
2023-03-13 19:00:00,0.08233,0.08233,0,0.0670364177617595
2023-03-13 20:00:00,0.05294,0.07,0,0.0117730356774862
2023-03-13 21:00:00,0.03545,0.07,0,0.0538119119322544
2023-03-13 22:00:00,0.02332,0.07,0,-1.2378687368936676e-05
2023-03-13 23:00:00,0.00957,0.07,0,-0.0060903141855168
2023-03-14 00:00:00,0.0044599999999999,0.07,0,-0.0036393340864673
2023-03-14 01:00:00,0.004,0.07,0,-0.0001237868736893
2023-03-14 02:00:00,0.00184,0.07,0,-0.0013121408611072
2023-03-14 03:00:00,0.0035,0.07,0,-9.90294989514934e-05
2023-03-14 04:00:00,0.00903,0.07,0,-2.475737473787335e-05
2023-03-14 05:00:00,0.0426,0.07,0,-0.0001237868736893
2023-03-14 06:00:00,0.09042,0.09042,0,0.0
2023-03-14 07:00:00,0.09484,0.09484,0,0.0125256498303849
2023-03-14 08:00:00,0.08337,0.08337,0,0.0535162420864728
2023-03-14 09:00:00,0.07378,0.07378,0,0.0380338937982717
2023-03-14 10:00:00,0.06094,0.07,0,0.0267984396585702
2023-03-14 11:00:00,0.0532599999999999,0.07,0,0.0228740944327415
2023-03-14 12:00:00,0.06107,0.07,0,-1.2378687368936676e-05
2023-03-14 13:00:00,0.06545,0.07,0,-2.475737473787335e-05
2023-03-14 14:00:00,0.05982,0.07,0,0.00034942799956
2023-03-14 15:00:00,0.07883,0.07883,0,0.0462320122494893
2023-03-14 16:00:00,0.12285,0.12285,0,0.0775730159023408
2023-03-14 17:00:00,0.14486,0.14486,0,0.1330783096786172
2023-03-14 18:00:00,0.15221,0.15221,0,0.1539633524215552
2023-03-14 19:00:00,0.14093,0.14093,0,0.121654702000691
2023-03-14 20:00:00,0.12972,0.12972,0,0.1176228404673054
2023-03-14 21:00:00,0.12284,0.12284,0,0.1260628706105261
2023-03-14 22:00:00,0.10532,0.10532,0,0.1108224340143281
2023-03-14 23:00:00,0.10564,0.10564,0,0.1093172057085308
2023-03-15 00:00:00,0.1057999999999999,0.1057999999999999,0,0.0994794635670697
2023-03-15 01:00:00,0.1039699999999999,0.1039699999999999,0,0.0969528303394813
2023-03-15 02:00:00,0.10523,0.10523,0,0.0941574063430006
2023-03-15 03:00:00,0.10567,0.10567,0,0.0893998097336055
2023-03-15 04:00:00,0.12143,0.12143,0,0.1093709638623093
2023-03-15 05:00:00,0.14347,0.14347,0,0.1494476675041631
2023-03-15 06:00:00,0.16,0.16,0,0.1679135933270696
2023-03-15 07:00:00,0.15958,0.15958,0,0.1744183299342653
2023-03-15 08:00:00,0.12999,0.12999,0,0.1654407182532598
2023-03-15 09:00:00,0.11415,0.11415,0,0.147969318275255
2023-03-15 10:00:00,0.097,0.097,0,0.1355243056755379
2023-03-15 11:00:00,0.09085,0.09085,0,0.1289658109145638
2023-03-15 12:00:00,0.09084,0.09084,0,0.1214934275393556
2023-03-15 13:00:00,0.09625,0.09625,0,0.1095859964774232
2023-03-15 14:00:00,0.10283,0.10283,0,0.1062261118662685
2023-03-15 15:00:00,0.11699,0.11699,0,0.114531746625043
2023-03-15 16:00:00,0.1508,0.1508,0,0.1360081290595441
2023-03-15 17:00:00,0.1823,0.1823,0,0.1665696394826077
2023-03-15 18:00:00,0.19928,0.19928,0,0.182293899462812
2023-03-15 19:00:00,0.16898,0.16898,0,0.1610863077972032
2023-03-15 20:00:00,0.14736,0.14736,0,0.1502540398108403
2023-03-15 21:00:00,0.13935,0.13935,0,0.136438194289772
2023-03-15 22:00:00,0.12763,0.12763,0,0.1259553543029692
2023-03-15 23:00:00,0.11739,0.11739,0,0.1221922835384758
2023-03-16 00:00:00,0.10761,0.10761,0,0.1203107481562291
2023-03-16 01:00:00,0.1038,0.1038,0,0.1203376272331184
2023-03-16 02:00:00,0.1,0.1,0,0.1157950632388372
2023-03-16 03:00:00,0.0980699999999999,0.0980699999999999,0,0.1185367290815395
2023-03-16 04:00:00,0.10386,0.10386,0,0.127406824454988
2023-03-16 05:00:00,0.13032,0.13032,0,0.1588553444153964
2023-03-16 06:00:00,0.14235,0.14235,0,0.1781814006987586
2023-03-16 07:00:00,0.13803,0.13803,0,0.1852505979206281
2023-03-16 08:00:00,0.11712,0.11712,0,0.1679673514808481
2023-03-16 09:00:00,0.1032,0.1032,0,0.1610863077972032
2023-03-16 10:00:00,0.09151,0.09151,0,0.157565148724713
2023-03-16 11:00:00,0.0854,0.0854,0,0.1474048576605811
2023-03-16 12:00:00,0.0784899999999999,0.0784899999999999,0,0.1292346016834562
2023-03-16 13:00:00,0.08048,0.08048,0,0.1306591927585858
2023-03-16 14:00:00,0.08489,0.08489,0,0.1424053493591828
2023-03-16 15:00:00,0.09558,0.09558,0,0.1612475822585386
2023-03-16 16:00:00,0.1192199999999999,0.1192199999999999,0,0.1772943911614137
2023-03-16 17:00:00,0.13185,0.13185,0,0.1900350736069125
2023-03-16 18:00:00,0.12997,0.12997,0,0.2088773065062683
